"id","slug","name","description","shortDescription","fullDescription","sku","price","originalPrice","discountAmount","stockQuantity","lowStockThreshold","weightKg","lengthCm","widthCm","heightCm","warrantyMonths","isWarrantyCovered","isActive","featureOnHomepage","isTrending","isBestSelling","features","specifications","categoryId","brandId","images","colors","storageOptions","tags","reviews","orderItems","cartItems","wishlistItems","coupons","createdAt","updatedAt"
"c55c9b68-2b44-4b5c-9b7a-602aeedf29b2","iphone-17-air","IPHONE 17 AIR","The iPhone 17 Air is ultra-light, ultra-fast, and beautifully minimalist — blending performance with portability like never before.","The iPhone 17 Air is ultra-light, ultra-fast, and beautifully minimalist — blending performance with portability like never before.","Designed for users who want premium performance in a slim, featherweight frame, the iPhone 17 Air is Apple’s lightest full-sized iPhone ever. Featuring a 6.1” Super Retina XDR OLED display, powered by the latest A19 chip and deeply integrated Apple Intelligence, it delivers seamless multitasking, smooth animations, and powerful on-device AI tools. The dual 48MP camera system ensures professional-level photos, while the slim battery architecture keeps you going all day with USB-C fast charging. Wrapped in a sleek matte aluminum body, the iPhone 17 Air is power without the weight.","APP-PRO-213915AEQ","1300000","1600000","300000","5","0","1","10","5","2","12","true","true","false","false","false","[""ESIM || 256GB || 1,300,000"",""ESIM ||512GB || 1,600,000"",""Ultra-thin, ultra-light design for all-day comfort"",""48MP dual-camera system with Smart HDR & Deep Fusion"",""A19 chip + Apple Intelligence for advanced AI use"",""Super Retina XDR display with True Tone and Haptic Touch"",""Battery: Up to 22 hours video playback, USB‑C fast charge"",""Colors - Frost Silver   - Soft Blue   - Matte Black   - Light Rose   - Air White""]","[{""name"":""Display"",""value"":""6.1\"" OLED, HDR10, 2000 nits peak brightness""}]","e26973b8-b931-4be7-b4dc-1b1f2ab5e42c","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/f8d13e322b422b57ea4bcd13fa2a76a60a5222cf-727x629.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/92d31904ea45e07ffed16cfda8c9073560163064-474x355.webp"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/92d6e2e64af8e0f62473d452f79c3fbef6fab276-474x320.webp"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/86691fa49e99797ad0c716fc623987bc2c5aa424-474x453.webp""]","[""Blue""]","[""256GB"",""512GB""]","[""IPHONE 17 AIR""]","[]","[]","[]","[]","[]","2025-10-29T04:30:15Z","2026-01-15T17:23:44Z"
"118c15e4-b23c-4cc8-b57d-796b58a03dee","iphone-17-pro","IPHONE 17 PRO","iPhone 17 Pro is a performance powerhouse with a stunning titanium build, next-gen AI, and the most advanced Pro camera system yet.","iPhone 17 Pro is a performance powerhouse with a stunning titanium build, next-gen AI, and the most advanced Pro camera system yet.","The iPhone 17 Pro delivers cutting-edge performance wrapped in a refined titanium design. Powered by the ultra-efficient A19 Pro chip and enhanced with Apple Intelligence, it offers smarter multitasking, real-time AI assistance, and seamless app performance. The 6.3-inch ProMotion display features an Always-On experience and vivid color accuracy, while the 48MP triple-camera system offers professional-level photography with improved low-light capture and 5x optical zoom. With USB‑C fast charging, advanced safety features, and iOS 19 integration, the iPhone 17 Pro is the tool of choice for creators and pros alike.
","APP-PRO-7256140V7","2050000","2200000","150000","5","0","1","10","5","2","12","true","true","false","false","false","[""IPHONE 17pro|| Sealed - 256gb || 2,050,000"",""IPHONE 17pro|| Sealed - 512gb|| 2,450,000"",""IPHONE 17pro|| Sealed - 1TB|| 2,860,000"",""A19 Pro chip with Neural Engine for pro-level AI tasks"",""6.3” Super Retina XDR OLED with ProMotion & Dynamic Island"",""Triple 48MP Pro camera system with 5x telephoto zoom"",""Titanium build with customizable Action Button"",""Battery Life: Up to 25 hours video playback, USB‑C fast charging"",""Colors - Space Black || White Titanium || Deep Blue || Graphite Gray""]","[{""name"":""Camera"",""value"":""48MP wide + 12MP ultra-wide + 12MP 5x telephoto""}]","e26973b8-b931-4be7-b4dc-1b1f2ab5e42c","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/cb6ca72a84c382c2f4fed06a5c0cc8f84af685ad-1048x771.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/92d31904ea45e07ffed16cfda8c9073560163064-474x355.webp""]","[""Black""]","[""256GB"",""512GB"",""1TB""]","[""IPHONE 17 pro""]","[]","[]","[]","[]","[]","2025-11-05T00:15:26Z","2026-01-15T17:22:41Z"
"1a6e2a31-3949-48fd-899d-735a39abd511","iphone-17-pro-max","IPHONE 17 PRO MAX","The iPhone 17 Pro Max is Apple’s most advanced iPhone ever — built for performance, power users, and cinematic photography.","The iPhone 17 Pro Max is Apple’s most advanced iPhone ever — built for performance, power users, and cinematic photography.","Meet the iPhone 17 Pro Max, Apple’s flagship device that sets a new standard in design, performance, and mobile innovation. Featuring a massive 6.9-inch ProMotion Super Retina XDR display, a precision-crafted titanium body, and the ultra-powerful A19 Pro chip, this phone is made for creators, professionals, and tech lovers alike. The all-new triple-lens Pro camera system with periscope zoom and AI-enhanced image processing delivers unmatched detail and clarity. Add in Apple Intelligence, a customizable Action Button, and ultra-fast USB-C 3.2 charging, and you get the most complete iPhone experience ever built.","APP-PRO-620614VTF","2250000","2500000","250000","5","0","1","10","5","2","12","true","true","false","false","false","[""IPHONE 17 Pro Max|| Sealed - 256gb || 2,250,000"",""IPHONE 17Pro Max|| Sealed - 512gb|| 2,400,000"",""IPHONE 17Pro Max|| Sealed - 1TB|| 3,100,000"",""IPHONE 17Pro Max|| Sealed - 2TB|| 3,800,000"",""6.9\"" OLED display with 120Hz ProMotion and Always-On"",""A19 Pro chip with next-gen Neural Engine for AI tasks"",""Triple 48MP Pro camera system with 6x periscope telephoto zoom"",""Aerospace-grade titanium design with Action Button"",""Battery: Up to 29 hours video playback, USB‑C (3.2) fast charge"",""Colors - Black Titanium || Natural Titanium || Silver Titanium || Deep Blue""]","[{""name"":""Display"",""value"":""6.9” Super Retina XDR OLED, HDR10, 120Hz refresh""}]","e26973b8-b931-4be7-b4dc-1b1f2ab5e42c","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/d5685851a57fb03e124acc4dd29592a132a48dbe-1230x1600.jpg""]","[""Blue""]","[""256GB"",""512GB"",""1TB"",""2TB""]","[""IPHONE 17 Pro Max""]","[]","[]","[]","[]","[]","2025-11-05T02:27:02Z","2025-11-05T02:27:02Z"
"dd263f64-a6cc-4980-bc44-c6570b76d8ca","series4-44mm","Series4 44mm ","Stay connected, active, and heart-healthy with the Apple Watch Series 4 (44mm) — a sleek smartwatch designed for fitness, productivity, and style.","Stay connected, active, and heart-healthy with the Apple Watch Series 4 (44mm) — a sleek smartwatch designed for fitness, productivity, and style.","The Apple Watch Series 4 (44mm) redefines personal health monitoring and smart connectivity. Featuring a larger display, ECG capability, fall detection, and advanced fitness tracking, this watch is your perfect everyday companion. Whether you're monitoring your heart, taking calls on the go, or staying on top of your fitness goals, the Series 4 keeps you one step ahead in a stylish, lightweight design.
","APP-PRO-293167RLC","200000","230000","30000","5","0","1","10","5","2","12","true","true","false","false","false","[""Larger edge-to-edge Retina display for easy readability"",""ECG app for heart health monitoring"",""Fall detection with emergency SOS feature"",""Activity and workout tracking with personalized coaching"",""Water resistance up to 50 meters"",""Colors - Space Gray   - Silver   - Gold   - Stainless Steel (Silver, Gold, Space Black)""]","[{""name"":""44mm case size"",""value"":""aluminum/stainless steel options""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/4e30443c5b2ee23a44309a29b8613184a631d64d-4000x4000.jpg""]","[""Gray"",""Silver"",""Gold""]","[""64GB""]","[""Apple Watch Series 4 (44mm)""]","[]","[]","[]","[]","[]","2025-11-06T03:54:55Z","2025-11-06T03:54:55Z"
"be2c20b1-abf9-4f6c-a317-a8e10c95f8c0","series5-44mm","Series5 44mm","Always on, always ready — the Apple Watch Series 5 (44mm) keeps time and tracks your life with a brilliant display and powerful health features.","Always on, always ready — the Apple Watch Series 5 (44mm) keeps time and tracks your life with a brilliant display and powerful health features.","The Apple Watch Series 5 (44mm) introduces the always-on Retina display, so you never miss a moment. With enhanced health tools like ECG and heart-rate tracking, built-in compass, and international emergency calling, it’s designed for people who want both style and functionality on their wrist. Stay productive, active, and connected without pulling out your phone.","APP-PRO-512710770","210000","240000","30000","5","0","1","10","5","2","12","true","true","false","false","false","[""Always-On Retina Display for quick glances"",""ECG app and advanced heart monitoring"",""Built-in compass and elevation tracking"",""International emergency calling + fall detection"",""18-hour battery life"",""Colors - Space Gray   - Silver   - Gold   - Titanium   - Stainless Steel (Silver, Gold, Space Black)""]","[{""name"":""44mm case"",""value"":""aluminum/stainless steel finishes""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/8dc8d47b674be5720a3192afbcdd4b0610092d22-4000x4000.jpg""]","[""Gold"",""Silver""]","[""64GB""]","[""Apple Watch Series 5 (44mm)""]","[]","[]","[]","[]","[]","2025-11-06T04:15:14Z","2025-11-06T04:15:14Z"
"685f8a51-0f35-4b37-87ff-58a0fc23f47f","series6-44mm","Series6 44mm","Track your health with precision and style — the Apple Watch Series 6 (44mm) offers blood oxygen monitoring, ECG, and vibrant display performance.","Track your health with precision and style — the Apple Watch Series 6 (44mm) offers blood oxygen monitoring, ECG, and vibrant display performance.","The Apple Watch Series 6 (44mm) takes wellness and connectivity to the next level. With a powerful S6 chip, an Always-On Retina Display that’s 2.5x brighter outdoors, and groundbreaking Blood Oxygen and ECG sensors, this watch is built for people who prioritize health, performance, and seamless integration with the Apple ecosystem. It’s your personal health assistant, fitness tracker, and communication tool — all on your wrist.
","APP-PRO-2412104EO","215000","260000","45000","5","0","1","10","5","2","12","true","true","false","false","false","[""Blood Oxygen app for advanced wellness tracking"",""ECG app for heart health monitoring"",""Blood Oxygen aph monitoring"",""Always-On Retina Display with enhanced brightness"",""S6 chip for faster performance and efficient battery use"",""Water resistant to 50 meters""]","[{""name"":""processor"",""value"":""S6 SiP with 64-bit dual-core""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/16dbcd982ad23055bfd95d09bf9d37b105f70db2-4000x4000.jpg""]","[""Silver""]","[""64GB""]","[""Apple Watch Series 6 (44mm)""]","[]","[]","[]","[]","[]","2025-11-06T05:17:23Z","2025-11-06T05:17:23Z"
"ba48b82b-7761-413e-b005-7e64c11b2be8","series-7-45mm-","Series 7 45mm","Bigger, bolder, and tougher — the Apple Watch Series 7 (45mm) offers a larger display, faster charging, and advanced health features in a durable design.","Bigger, bolder, and tougher — the Apple Watch Series 7 (45mm) offers a larger display, faster charging, and advanced health features in a durable design.","The Apple Watch Series 7 (45mm) features Apple’s largest and most advanced display yet, with 20% more screen area and thinner borders for a more immersive experience. It’s built with a crack-resistant front crystal, IP6X dust resistance, and WR50 water resistance. Powered by the S7 chip, it includes all your favorite wellness tools like Blood Oxygen monitoring, ECG, and Sleep Tracking. With fast charging and compatibility with all your Apple devices, the Series 7 is your most capable companion yet","APP-PRO-447812XU","246000","280000","34000","5","0","1","10","5","2","12","true","true","false","false","false","[""45mm Always-On Retina Display with 20% more screen area"",""Blood Oxygen, ECG, and Sleep Tracking"",""Crack-resistant, dust- and water-resistant build"",""Fast charging with USB-C magnetic cable"",""Case size: 45mm (Aluminum, Stainless Steel, or Titanium)"",""Durability: WR50 water resistance, IP6X dust resistance"",""Colors - Midnight   - Starlight   - Green   - Blue   - (PRODUCT)RED   - Graphite Stainless Steel   - Silver, Gold (Stainless Steel)   - Natural & Space Black Titanium""]","[{""name"":""Sensor"",""value"":""Blood Oxygen, Electrical, Optical heart sensors""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/a293bf6d15592b7bd437c789c8c3ff89ccce089a-4000x4000.jpg""]","[""Gold"",""Green"",""Silver"",""Blue"",""Red""]","[""64GB""]","[""Apple Watch Series 7 (45mm)""]","[]","[]","[]","[]","[]","2025-11-09T13:04:10Z","2025-11-12T22:03:52Z"
"f674982a-7193-407c-820a-d704492ec339","series-8-45mm","Series 8 45mm","The Apple Watch Series 8 (45mm) blends advanced health features, crash detection, and a sleek, durable design for everyday performance and safety","The Apple Watch Series 8 (45mm) blends advanced health features, crash detection, and a sleek, durable design for everyday performance and safety","The Apple Watch Series 8 (45mm) builds on Apple’s health-first innovation, offering a powerful combination of temperature sensing, cycle tracking, Crash Detection, and ECG — all displayed on a bright Always-On Retina display. Designed for durability with IP6X dust resistance and WR50 water resistance, it’s your ultimate health, fitness, and safety companion. With fast charging and seamless integration into the Apple ecosystem, it’s smart, stylish, and ready for anything.
","APP-PRO-9698100JU","300000","325000","25000","5","0","1","10","5","2","12","true","true","false","false","false","[""New temperature sensor for advanced women’s health tracking"",""Crash Detection for enhanced personal safety"",""Always-On Retina Display with edge-to-edge screen"",""ECG and Blood Oxygen apps for proactive wellness"",""Case size: 45mm (Aluminum or Stainless Steel)"",""Battery: Up to 18 hours, fast charging support"",""Colors - Midnight   - Starlight   - Silver   - (PRODUCT)RED   - Graphite Stainless Steel   - Silver, Gold (Stainless Steel)""]","[{""name"":""Processor"",""value"":""Processor: S8 SiP with 64-bit dual-core processor""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/4b23df65734468bba03e2fb416983d18151f76c8-4000x4000.jpg""]","[""Red"",""Silver""]","[]","[""Apple Watch Series 8 (45mm)""]","[]","[]","[]","[]","[]","2025-11-09T13:29:33Z","2025-11-13T09:13:05Z"
"5d8dfa5a-a6bc-4127-b51b-0c9a86b362a1","series-9-45mm","Series 9 45mm","Larger display. Smarter chip. Bolder performance. The 45mm Apple Watch Series 9 is built to move with you—intelligently.","Larger display. Smarter chip. Bolder performance. The 45mm Apple Watch Series 9 is built to move with you—intelligently.","Experience performance and precision with the 45mm Apple Watch Series 9. Designed to deliver smarter health tracking, seamless connectivity, and powerful interaction, this model features the advanced S9 SiP chip, brighter display, and the intuitive Double Tap gesture. With enhanced Siri functionality and a bold 45mm screen, it’s built for those who want more screen space without compromising style or speed. From fitness to productivity, Series 9 keeps you ahead—always.","APP-PRO-6297423YE","430000","450000","20000","5","0","1","10","5","2","12","true","true","false","false","false","[""45mm Always-On Retina display (up to 2000 nits)"",""Double Tap gesture support"",""Advanced S9 chip with 4-core Neural Engine"",""Siri on-device with health data access"",""ECG, blood oxygen, heart rate monitoring"",""Sleep tracking & menstrual cycle tracking"",""Crash & Fall Detection"",""Sleep tracking & menstrualGPS + Cellular for calls/messages without iPhone"",""Water resistance up to 50m"",""18-hour battery life with fast charging"",""Available Colors:  - Midnight   - Starlight   - Silver   - Pink   - Product(RED)   - Graphite (Stainless Steel)   - Silver (Stainless Steel)   - Gold (Stainless Steel)""]","[{""name"":""Os"",""value"":""WatchOS 10""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/dc3ca4df4d6719ee64d6e1cce42fba9632228737-348x260.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/9fc5d4892f187ae1bbd2734385065c0abacb5a77-348x260.jpg""]","[""Red"",""Gold"",""Pink""]","[""64GB""]","[""Apple Watch Series 9 – 45mm (GPS + Cellular)""]","[]","[]","[]","[]","[]","2025-11-19T07:50:31Z","2025-11-19T07:50:31Z"
"9a8fb878-d733-4e79-b3b0-c034e158c9ac","apple-airpods","Apple AirPods ","Next-level sound meets next-gen design. AirPods (3rd Gen) redefine wireless listening.","Next-level sound meets next-gen design. AirPods (3rd Gen) redefine wireless listening.","Apple AirPods (3rd Gen) deliver a rich, immersive sound experience with Spatial Audio, adaptive EQ, and dynamic head tracking. Designed with a contoured fit, sweat and water resistance, and longer battery life, they’re perfect for everyday use—from workouts to work calls. With seamless pairing and device switching across Apple devices, AirPods are the ultimate wireless audio companion.","APP-PRO-69748672Y","210000","250000","40000","5","0","1","10","5","2","1","true","true","false","false","false","[""Personalized Spatial Audio with dynamic head tracking"",""Adaptive EQ automatically tunes music to your ears"",""Force sensor for media control and calls"",""Sweat and water resistant (IPX4)"",""Up to 6 hours of listening time (30 hours with MagSafe case)"",""Quick pairing with Apple devices via H1 chip"",""“Find My” support for locating lost AirPods"",""Compatible with Siri voice commands""]","[{""name"":""Chip"",""value"":""Apple H1 headphone chip""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/3d490c658b29214c80e0b7f01c9fda6e18d146cd-4000x4000.jpg""]","[""White""]","[""64GB""]","[""Apple AirPods (3rd Generation)""]","[]","[]","[]","[]","[]","2025-11-21T13:45:00Z","2025-11-21T13:45:00Z"
"44608a13-46af-4b14-977c-1934bb89acb5","apple-airpods-pro","Apple AirPods Pro","Adaptive sound. Incredible clarity. Total control — AirPods Pro 2 are the most advanced earbuds from Apple yet.","Adaptive sound. Incredible clarity. Total control — AirPods Pro 2 are the most advanced earbuds from Apple yet.","The AirPods Pro (2nd Gen) redefine premium wireless audio with next-level noise control, adaptive sound, and immersive Spatial Audio. Now with USB‑C charging and enhanced durability, they deliver a powerful, personalized listening experience. Whether you’re zoning out, working out, or tuning in, AirPods Pro are designed to adapt to your world.","APP-PRO-4610753OC","300000","360000","60000","5","0","1","10","5","2","1","true","true","false","false","false","[""Active Noise Cancellation (2× better than previous gen)"",""Adaptive Transparency mode"",""Personalized Spatial Audio with dynamic head tracking"",""H2 chip for improved sound quality & battery efficiency"",""Touch control for volume, calls & playback"",""Sweat and water resistant (IP54-rated: earbuds + case)"",""USB‑C Charging Case with Precision Finding (via U1 chip)"",""Up to 6 hours of listening (30 hours with case)"",""“Find My” support for both AirPods and case""]","[{""name"":""Chip"",""value"":""Apple H2 headphone chip (AirPods), U1 chip (case)""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/0b8a28ee8fc9a8c564ca96de19ad836cbaeb7c7b-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/0b8a28ee8fc9a8c564ca96de19ad836cbaeb7c7b-4000x4000.jpg""]","[""White""]","[""64GB""]","[""Apple AirPods Pro (2nd Generation, USB‑C, 2023 Model)""]","[]","[]","[]","[]","[]","2025-11-21T13:57:44Z","2025-11-21T13:57:44Z"
"6af81dcf-dc8f-47c2-ba37-e33e461b3511","apple-airpods-pro","Apple AirPods Pro 2","Adaptive sound. Incredible clarity. Total control — AirPods Pro 2 are the most advanced earbuds from Apple yet.","Adaptive sound. Incredible clarity. Total control — AirPods Pro 2 are the most advanced earbuds from Apple yet.","The AirPods Pro (2nd Gen) redefine premium wireless audio with next-level noise control, adaptive sound, and immersive Spatial Audio. Now with USB‑C charging and enhanced durability, they deliver a powerful, personalized listening experience. Whether you’re zoning out, working out, or tuning in, AirPods Pro are designed to adapt to your world.","APP-PRO-494000YXE","300000","360000","60000","5","0","1","10","5","2","1","true","true","false","false","false","[""Active Noise Cancellation (2× better than previous gen)"",""Adaptive Transparency mode"",""Personalized Spatial Audio with dynamic head tracking"",""H2 chip for improved sound quality & battery efficiency"",""Touch control for volume, calls & playback"",""Sweat and water resistant (IP54-rated: earbuds + case)"",""USB‑C Charging Case with Precision Finding (via U1 chip)"",""Up to 6 hours of listening (30 hours with case)"",""“Find My” support for both AirPods and case""]","[{""name"":""Chip"",""value"":""Apple H2 headphone chip (AirPods), U1 chip (case)""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/0b8a28ee8fc9a8c564ca96de19ad836cbaeb7c7b-4000x4000.jpg""]","[""White""]","[""64GB""]","[""Apple AirPods Pro (2nd Generation, USB‑C, 2023 Model)""]","[]","[]","[]","[]","[]","2025-11-21T13:58:17Z","2025-11-22T10:22:06Z"
"3a488b67-7bb0-4b6c-be9f-3366696dee3e","apple-airpods-max","Apple AirPods Max","Immersive sound. Iconic design. Total focus. AirPods Max deliver high-end audio without compromise.","Immersive sound. Iconic design. Total focus. AirPods Max deliver high-end audio without compromise.","Apple AirPods Max combine high-fidelity audio with industry-leading Active Noise Cancellation in a luxurious over-ear design. Crafted with precision aluminum ear cups, memory foam ear cushions, and a breathable knit mesh canopy, they deliver stunning sound with deep bass, accurate mids, and crisp highs. With the Apple-designed H1 chip in each ear cup, Adaptive EQ, Spatial Audio, and seamless integration with your Apple ecosystem, AirPods Max are the ultimate audio experience.","APP-PRO-056273XTR","350000","380000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""High-fidelity audio with custom 40mm dynamic driver"",""Active Noise Cancellation + Transparency Mode"",""Spatial Audio with dynamic head tracking"",""Adaptive EQ for personalized sound"",""Digital crown for precise volume & playback control"",""H1 chip in each ear cup for seamless device switching"",""20 hours of listening time with ANC/Spatial Audio"",""Smart Case puts AirPods Max into ultra-low power mode"",""Seamless pairing with iCloud-linked Apple devices"",""Available Colors:  - Space Gray   - Silver   - Sky Blue   - Pink   - Green""]","[{""name"":""Chip"",""value"":""Dual Apple H1 headphone chips""},{""name"":""Connectivity"",""value"":""Bluetooth 5.0""}]","161d593e-88f9-41e1-9a3d-954c4d30a9a9","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/d5515a595fa81fbb532d5d2933b2d2b5ad50ca5b-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/ceb3d3b77597c9f803047663d9fdc413eaf5fdae-4000x4000.jpg""]","[""Green"",""Pink"",""Silver"",""Blue"",""Gray""]","[""64GB""]","[""Apple AirPods Max""]","[]","[]","[]","[]","[]","2025-11-21T14:07:38Z","2025-11-21T14:07:38Z"
"022cf242-12b6-4f09-b922-ebcb891a3b13","apple-ipad-air","Apple iPad Air ","Light in hand. Heavy on performance. The first iPad Air redefined portability and power.","Light in hand. Heavy on performance. The first iPad Air redefined portability and power.","The iPad Air introduced a completely redesigned body — thinner, lighter, and more elegant — while maintaining the same powerful 9.7-inch Retina Display. Powered by the A7 chip with 64-bit architecture, it brought desktop-class performance to a portable form. With improved cameras, dual microphones, and better power efficiency, the iPad Air marked a major leap in form and function.
","APP-PRO-881352AOL","550000","580000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""9.7-inch Retina Display (2048 × 1536 resolution)"",""Apple A7 chip with 64-bit architecture + M7 motion coprocessor"",""5MP rear iSight camera (1080p video)"",""1.2MP FaceTime HD front camera"",""Dual microphones for better audio capture"",""Lightning connector"",""Up to 10 hours of battery life"",""Wi-Fi + optional LTE cellular"",""Operating System: iOS 7 (upgradable to iOS 12.5.7)"",""Storage Options:   - 16GB   - 32GB   - 64GB   - 128GB"",""RAM: 1GB""]","[{""name"":""Chip"",""value"":""Apple A7 with M7 coprocessor""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/66308b85818aedc2445c1c2f3fc30a0163028078-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/1d30c49e3e50f7254de5a44007cf41e1cccb9fc9-4000x4000.jpg""]","[""Gray"",""Silver""]","[""64GB"",""128GB""]","[""Apple iPad Air (1st Generation)""]","[]","[]","[]","[]","[]","2025-11-21T14:38:05Z","2025-11-21T14:38:05Z"
"283f3874-718c-4880-b793-5cdbf11e23a3","apple-ipad-air-2","Apple iPad Air 2  ","Slimmer, smarter, and Touch ID-enabled — the iPad Air 2 was built for serious performance on the go.","Slimmer, smarter, and Touch ID-enabled — the iPad Air 2 was built for serious performance on the go.","

Thinner, faster, and more capable than its predecessor, the iPad Air 2 introduced a laminated Retina Display for better visuals and reduced glare. It was also the first iPad to feature the powerful A8X chip and Touch ID for fingerprint security. With impressive performance, improved cameras, and a slim 6.1mm design, it offered a near-pro tablet experience in a lightweight form.

","APP-PRO-440906837","700000","750000","50000","5","0","1","10","5","2","1","true","true","false","false","false","[""9.7-inch laminated Retina Display (2048 × 1536 resolution)"",""Anti-reflective coating"",""Apple A8X chip with M8 motion coprocessor"",""Touch ID fingerprint sensor"",""8MP rear iSight camera (1080p video)"",""1.2MP FaceTime HD front camera"",""iOS multitasking features (Split View, Slide Over)"",""Up to 10 hours of battery life"",""Storage Options: - 16GB - 32GB - 64GB - 128GB"",""RAM: 2GB"",""Available Colors: - Space Gray - Silver - Gold (first iPad Air to offer Gold)""]","[{""name"":""Chip"",""value"":""Apple A8X + M8 coprocessor""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/5da55fc5a0156218d4e5e720aac0bd5653cc27a1-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/3f2323d6053a1cfe85db47aa39468b244806d6f0-4000x4000.jpg""]","[""Gray"",""Gold"",""Silver""]","[""64GB"",""128GB""]","[""Apple iPad Air 2 (2nd Generation)""]","[]","[]","[]","[]","[]","2025-11-26T23:07:26Z","2025-11-26T23:07:26Z"
"e9384edb-389b-4f81-bf80-b54a4cec03e3","apple-ipad-7th-generation","Apple iPad (7th Generation)","Bigger display. More power. Full support for Apple Pencil and Smart Keyboard — all at an affordable price.","Bigger display. More power. Full support for Apple Pencil and Smart Keyboard — all at an affordable price.","The iPad 7th Gen introduced a larger 10.2-inch Retina Display while maintaining affordability and reliability. It was the first standard iPad to support the *Smart Keyboard* and *Apple Pencil (1st Gen)*, making it more versatile for work and creativity. Designed for students, casual users, and everyday multitasking, it offered great value with iPadOS capabilities.","APP-PRO-273634V71","720000","750000","30000","5","0","1","10","5","2","1","true","true","false","false","false","[""10.2-inch Retina Display"",""Apple Pencil (1st Gen) support"",""Smart Keyboard compatibility"",""8MP rear camera + 1.2MP FaceTime HD camera"",""Touch ID & Home Button"",""iPadOS features (Split View, Slide Over, multitasking)"",""Up to 10 hours of battery life"",""RAM: 3GB"",""Storage Options:  - 32GB   - 128GB"",""Operating System: Shipped with iPadOS 13 (upgradable to iPadOS 17)""]","[{""name"":""Chip"",""value"":""Apple A10 Fusion""}]","c06a17cd-6dc1-44d9-8970-62cf18b584cb","454d9b89-9ae9-4694-8f78-8ed73ff8659f","[""https://cdn.sanity.io/images/6cn2ufbi/prod_main/b253eaaab8b1fff5209e35d0bd6da763384b2998-4000x4000.jpg"",""https://cdn.sanity.io/images/6cn2ufbi/prod_main/07e9d5815ead2226a366231797c567db4aa52fff-4000x4000.jpg""]","[""Gray"",""Silver"",""Gold""]","[""128GB""]","[""Apple iPad (7th Generation)""]","[]","[]","[]","[]","[]","2025-11-27T19:54:36Z","2025-11-27T19:54:36Z"
